Scanning candidates...
Since: 2026-07-01
Delta range: 1.0h — 1440.0h
Analysis cross-check: enabled

hash_prefix,song_id,album,title,db_updated_at,r2_last_modified,delta_h,lrc_job_id,analyze_job_id,key_detected_at,analyze_job_done,job_completed_at,analyze_bump,bump_source,manual_edit_after_autogen,lrc_status,analyze_status,lrc_error,analyze_error,lrc_result_url,lrc_source,lrc_line_count,key_detected_at_drift,lrc_url_drift,stem_bump_attributable_to_stems,transcript_source_bias,debug_notes,verdict,recommendation
6f73e0db794d,da_shan_wei_wo_nuo_kai_a162fec6,I Believe,大山為我挪開,2026-07-17 02:48:33 UTC,2026-07-10T00:35:55+00:00,170.21070119750001,job_c4c7a902f058,job_b6bcaef54e74,2026-07-17T02:48:32.401443+00:00,2026-07-17 02:48:32 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 170.21070119750001, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
94791cfc1730,zai_ye_su_li_bi_ci_xiang_ai_a58448eb,I Believe,在耶穌裡彼此相愛,2026-07-17 02:48:21 UTC,2026-07-09T14:03:08+00:00,180.75362340083333,job_cbd7714ad9d6,job_6441c09c103c,2026-07-17T02:48:18.239347+00:00,2026-07-17 02:48:18 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 180.75362340083333, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
1b6b2cb740df,jun_zun_de_ji_si_1ff1df27,I Believe,君尊的祭司,2026-07-17 02:48:20 UTC,2026-07-09T12:24:38+00:00,182.39508012722223,job_f5922d7965b9,job_a376a4308c58,2026-07-17T02:48:17.324368+00:00,2026-07-17 02:48:17 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 182.39508012722223, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
210344eabd33,shi_zi_jia_a5203e7d,I Believe,十字架,2026-07-17 02:48:07 UTC,2026-07-10T00:35:55+00:00,170.2035363327778,job_4e020163156a,job_f0b19a77a701,2026-07-17T02:48:03.415916+00:00,2026-07-17 02:48:03 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 170.2035363327778, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
7a09bf3dec50,chong_man_zai_zhe_li_fbd68395,I Believe,充滿在這裡,2026-07-17 02:48:01 UTC,2026-07-09T12:24:39+00:00,182.38947896083332,job_876cea892984,job_d6a3d573a29b,2026-07-17T02:47:57.828666+00:00,2026-07-17 02:47:57 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 182.38947896083332, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
2889fbb03e37,lai_huan_hu_lai_zan_mei_213de04b,I Believe,來歡呼來讚美,2026-07-17 02:47:42 UTC,2026-07-10T00:35:55+00:00,170.19664947055554,job_9e5dd1495563,job_6034784f3696,2026-07-17T02:47:37.546087+00:00,2026-07-17 02:47:37 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 170.19664947055554, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
68b4a7c4fdb1,lai_xiang_ye_he_hua_ge_chang_6ffef792,I Believe,來向耶和華歌唱,2026-07-17 02:47:30 UTC,2026-07-09T12:01:34+00:00,182.7656955722222,job_0a33406de62b,job_7d4c3ad086ca,2026-07-17T02:47:26.776331+00:00,2026-07-17 02:47:26 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 182.7656955722222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
91abc3a4d403,wan_guo_de_zhi_mi_de_jiu_en_8d93862c,G.L.O.W. 差遣我,萬國得知祢的救恩,2026-07-17 02:47:29 UTC,2026-07-10T08:08:53+00:00,162.64354050972221,job_195316bd759d,job_654359263401,2026-07-17T02:47:23.807132+00:00,2026-07-17 02:47:23 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 162.64354050972221, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
d016ce0535e4,jin_jin_zhua_zhu_mi_5895101d,G.L.O.W. 差遣我,緊緊抓住祢,2026-07-17 02:47:17 UTC,2026-07-09T13:59:22+00:00,180.79867003166666,job_b59cb2f02ce8,job_e97e923abe6c,2026-07-17T02:47:11.514132+00:00,2026-07-17 02:47:11 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 180.79867003166666, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
86e7a8e89026,zhu_ni_sheng_ri_kuai_le_b6941ae9,G.L.O.W. 差遣我,祝你生日快樂,2026-07-17 02:47:10 UTC,2026-07-09T13:11:08+00:00,181.60071131138886,job_a18a063e3537,job_e321cc729d43,2026-07-17T02:47:05.011004+00:00,2026-07-17 02:47:05 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 181.60071131138886, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
b0fbcc7b6ea1,yong_yuan_chang_zhu_zan_mei_e47e3924,G.L.O.W. 差遣我,永遠唱著讚美,2026-07-17 02:46:58 UTC,2026-07-10T02:16:09+00:00,168.5136234722222,job_0558f54b979e,job_4e1405d61153,2026-07-17T02:46:53.161361+00:00,2026-07-17 02:46:53 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 168.5136234722222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
9510e701c246,sheng_ming_ju_chang_f26dcb61,G.L.O.W. 差遣我,生命劇場,2026-07-17 02:46:45 UTC,2026-07-09T12:21:09+00:00,182.42681001055556,job_71bece6ca397,job_d59bfe0b53d3,2026-07-17T02:46:43.807372+00:00,2026-07-17 02:46:43 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 182.42681001055556, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
75666e148a2c,xi_le_de_xuan_lv_6e08530f,G.L.O.W. 差遣我,喜樂的旋律,2026-07-17 02:46:33 UTC,2026-07-09T12:01:20+00:00,182.75362478888889,job_569675152f11,job_3cbd5ec0f0df,2026-07-17T02:46:30.410900+00:00,2026-07-17 02:46:30 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 182.75362478888889, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
4d2cc303b5d5,holyholy_sheng_jie_rong_yao_zhu__21af51e1,深愛耶穌,"Holy, Holy [聖潔榮耀主]",2026-07-17 02:46:13 UTC,2026-07-03T02:48:05+00:00,335.9690538991667,job_ebbfd1441ad5,job_d03a00bba895,2026-07-17T02:46:09.303999+00:00,2026-07-17 02:46:09 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 335.9690538991667, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
6a388fe58b99,reachonemore_zai_ying_de_yi_ge_ling_hun__49a1c779,深愛耶穌,Reach One More [再贏得一個靈魂],2026-07-17 02:46:06 UTC,2026-07-03T02:47:48+00:00,335.9719078622222,job_f93f80cbf79f,job_b9dcec677ffe,2026-07-17T02:46:05.264315+00:00,2026-07-17 02:46:05 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 335.9719078622222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
0be640267fad,xie_xie_ni_cheng_wei_wo_de_jia_8cdb19ed,深愛耶穌,謝謝你成為我的家,2026-07-17 02:45:48 UTC,2026-07-02T22:16:17+00:00,340.4920699297222,job_245c58f41fb7,job_c4472a41ded0,2026-07-17T02:45:42.807676+00:00,2026-07-17 02:45:42 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 340.4920699297222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
751e0e5286bc,sheng_jie_de_gao_yang_6c8e17b1,深愛耶穌,聖潔的羔羊,2026-07-17 02:45:47 UTC,2026-07-02T22:16:07+00:00,340.49463425361114,job_a08732ee9be0,job_20433a8e6f64,2026-07-17T02:45:43.914974+00:00,2026-07-17 02:45:43 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 340.49463425361114, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
55ac6174fcaf,wei_rong_yao_de_chuang_zao_9b0213a7,深愛耶穌,為榮耀的創造,2026-07-17 02:45:16 UTC,2026-07-02T22:16:04+00:00,340.4866783486111,job_0b229ba356f4,job_a9bab1bf8bfc,2026-07-17T02:45:12.722115+00:00,2026-07-17 02:45:12 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 340.4866783486111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
5532b60c2619,shen_ai_ye_su_8ec7ab87,深愛耶穌,深愛耶穌,2026-07-17 02:45:09 UTC,2026-07-02T22:16:00+00:00,340.48589747805556,job_e32ee607482c,job_0319eb5cfcba,2026-07-17T02:45:04.226684+00:00,2026-07-17 02:45:04 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 340.48589747805556, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
a59a40896260,you_ni_zai_de_di_fang_5d7fccd4,深愛耶穌,有你在的地方,2026-07-17 02:44:50 UTC,2026-07-02T22:15:49+00:00,340.4838222036111,job_27f1a47134e2,job_6ec72920c31a,2026-07-17T02:44:46.740091+00:00,2026-07-17 02:44:46 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 340.4838222036111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
675d313d8ba3,wo_de_ye_su_4c27d159,深愛耶穌,我的耶穌,2026-07-17 02:44:31 UTC,2026-07-02T22:15:46+00:00,340.4792521611111,job_4346c2c59280,job_13e09e465ad4,2026-07-17T02:44:28.251431+00:00,2026-07-17 02:44:28 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 340.4792521611111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
1a9e53858778,he_san_na__huan_ying_jun_wang_a3523206,深愛耶穌,和散那，歡迎君王,2026-07-17 02:44:30 UTC,2026-07-02T22:15:30+00:00,340.4834850619444,job_b8321073b65f,job_93c9d800597c,2026-07-17T02:44:24.574661+00:00,2026-07-17 02:44:24 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 340.4834850619444, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
7ff6be9c4e1e,xiang_wo_de_shen_xian_shang_gan_xie_ec1d7b3c,深愛耶穌,向我的神獻上感謝,2026-07-17 02:44:12 UTC,2026-07-02T22:15:29+00:00,340.47865369333334,job_5b9e50bef4d9,job_23bdc0cdbbf9,2026-07-17T02:44:09.576648+00:00,2026-07-17 02:44:09 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 340.47865369333334, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
4772693877bd,bu_yao_wang_ji_bc979763,深愛耶穌,不要忘記,2026-07-17 02:44:05 UTC,2026-05-03T23:28:36+00:00,1779.2581378541668,,job_8b7edbbd2097,2026-07-17T02:44:01.418374+00:00,2026-07-17 02:44:01 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 1779.2581378541668, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
b275c5784170,zhu_a__wo_men_jing_wei_mi_1eb5d053,我能給你什麼,主啊，我們敬畏祢,2026-07-17 02:43:52 UTC,2026-07-10T23:41:53+00:00,147.03325367388888,job_d15b63f37cc6,job_059345617e66,2026-07-17T02:43:50.671386+00:00,2026-07-17 02:43:50 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 147.03325367388888, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
328aba5ad346,na_me_shen_de_ke_mu_ff92abd9,我能給你什麼,那麼深的渴慕,2026-07-17 02:43:45 UTC,2026-07-02T21:35:29+00:00,341.13804119861106,job_24afc1190c9f,job_3633f7403520,2026-07-17T02:43:41.265786+00:00,2026-07-17 02:43:41 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.13804119861106, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
36a6e4e0912b,cang_shen_zhi_chu_39437ec0,我能給你什麼,藏身之處,2026-07-17 02:43:21 UTC,2026-05-03T23:05:34+00:00,1779.6298810447222,,job_c79f3ef118a9,2026-07-17T02:43:15.071381+00:00,2026-07-17 02:43:15 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 1779.6298810447222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
28a0ed6e1408,yu_mi_man_bu_e46c5fe7,我能給你什麼,與祢漫步,2026-07-17 02:43:20 UTC,2026-07-07T02:26:54+00:00,240.27411704194444,job_9ef01f0077e0,job_e386a6c84816,2026-07-17T02:43:17.409307+00:00,2026-07-17 02:43:17 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 240.27411704194444, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
fe07e3d2998e,ye_he_hua_shi_ying_dang_cheng_song_de_2a5b5904,我能給你什麼,耶和華是應當稱頌的,2026-07-17 02:43:01 UTC,2026-07-02T21:35:15+00:00,341.12969811722223,job_66124622f4f2,job_b25607fa1df1,2026-07-17T02:42:59.542119+00:00,2026-07-17 02:42:59 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.12969811722223, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
cc58882d2ecf,lang_zi_de_wo_bed27a7d,我能給你什麼,浪子的我,2026-07-17 02:43:00 UTC,2026-07-02T21:35:13+00:00,341.12997608916663,job_48436e827c6d,job_d7ea430c7bd2,2026-07-17T02:42:59.447836+00:00,2026-07-17 02:42:59 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.12997608916663, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
14550a91476c,you_yi_jian_shi_013139fc,我能給你什麼,有一件事,2026-07-17 02:42:42 UTC,2026-07-07T01:37:56+00:00,241.07945346111111,job_39e247937d3b,job_b7f08f2d9822,2026-07-17T02:42:41.693603+00:00,2026-07-17 02:42:41 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 241.07945346111111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
41f1236fc61a,wo_neng_gei_ni_shen_me_03b2dcb2,我能給你什麼,我能給你什麼,2026-07-17 02:42:41 UTC,2026-07-02T21:34:54+00:00,341.1297841286111,job_60f030696bde,job_1664b1a259b0,2026-07-17T02:42:37.879481+00:00,2026-07-17 02:42:37 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.1297841286111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
cc8f923fa60d,wo_huo_zhu_yao_cheng_song_mi_48f285e8,我能給你什麼,我活著要稱頌祢,2026-07-17 02:42:22 UTC,2026-07-02T21:34:46+00:00,341.1268577263889,job_7cd8666df291,job_7e9f85b16cf2,2026-07-17T02:42:18.448801+00:00,2026-07-17 02:42:18 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.1268577263889, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
9e2eb249c3de,wo_xuan_ze_xi_le_e2ec9095,我能給你什麼,我選擇喜樂,2026-07-17 02:42:15 UTC,2026-07-02T22:13:36+00:00,340.47775594638887,job_1464ebad7cb2,job_5bfe8801eca9,2026-07-17T02:42:12.439021+00:00,2026-07-17 02:42:12 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 340.47775594638887, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
28f09e4d4382,wo_jing_bai_mi__ye_su_e6dd6146,我能給你什麼,我敬拜祢，耶穌,2026-07-17 02:42:03 UTC,2026-07-02T21:34:40+00:00,341.12315702555554,job_6ba0db909258,job_2de132615197,2026-07-17T02:41:59.719760+00:00,2026-07-17 02:41:59 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.12315702555554, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
f8cfc4464e96,wo_yang_sheng_jing_bai_38fa135f,我能給你什麼,我揚聲敬拜,2026-07-17 02:41:56 UTC,2026-07-02T21:34:40+00:00,341.12120093777776,job_e95e0c81397a,job_8357e508ddb9,2026-07-17T02:41:54.587871+00:00,2026-07-17 02:41:54 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.12120093777776, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
8cabe5e9b15b,hao_xi_huan_yu_ni_zai_yi_qi_c3d24903,我能給你什麼,好喜歡與你在一起,2026-07-17 02:41:37 UTC,2026-07-02T21:34:33+00:00,341.1179788422222,job_37bbafb28d84,job_ea444aaf491a,2026-07-17T02:41:35.379053+00:00,2026-07-17 02:41:35 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.1179788422222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
8986c71fdd01,zhi_yuan_you_ye_su_a98ac0aa,我能給你什麼,只願有耶穌,2026-07-17 02:41:24 UTC,2026-07-02T21:34:27+00:00,341.11606441611116,job_339420356ec9,job_0ae89ae215ef,2026-07-17T02:41:18.260833+00:00,2026-07-17 02:41:18 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.11606441611116, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
1991e5d50a4d,bu_guan_shi_jie_ru_he_kan_wo_debe2b00,我能給你什麼,不管世界如何看我,2026-07-17 02:41:24 UTC,2026-05-01T13:34:41+00:00,1837.1119572847222,,job_4219476d31b0,2026-07-17T02:41:20.488690+00:00,2026-07-17 02:41:20 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 1837.1119572847222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
69996a89d6c0,yi_qi_yang_wang_ye_su_fd8d902a,我能給你什麼,一起仰望耶穌,2026-07-17 02:40:59 UTC,2026-07-02T21:34:16+00:00,341.11203738916663,job_4dbf60451ade,job_0c505b806538,2026-07-17T02:40:58.509967+00:00,2026-07-17 02:40:58 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.11203738916663, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
780d0c81d058,ci_fu_zai_zhe_di_c2353db4,恢復敬拜,賜福在這地,2026-07-17 02:40:58 UTC,2026-07-02T21:29:10+00:00,341.1968250755556,job_d1ee155f57b6,job_05c5fa38cefa,2026-07-17T02:40:54.012885+00:00,2026-07-17 02:40:54 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.1968250755556, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
51208e342a41,gao_ju_shuang_shou_jing_bai_ec623a6e,恢復敬拜,高舉雙手敬拜,2026-07-17 02:40:39 UTC,2026-04-28T17:04:57+00:00,1905.5952606511112,,job_c1a580c5a59f,2026-07-17T02:40:35.149686+00:00,2026-07-17 02:40:35 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 1905.5952606511112, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
777480bb9d96,shu_bu_jin_71fba0ce,恢復敬拜,數不盡,2026-07-17 02:40:27 UTC,2026-07-02T21:28:57+00:00,341.1917134030556,job_b8b95c310df3,job_e3625b333398,2026-07-17T02:40:24.647807+00:00,2026-07-17 02:40:24 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.1917134030556, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
609d8b53875b,jing_bai_ye_su_b08227a2,恢復敬拜,敬拜耶穌,2026-07-17 02:40:20 UTC,2026-07-02T21:30:53+00:00,341.15754299583335,job_3816819ffd21,job_f68be2b4188d,2026-07-17T02:40:17.610152+00:00,2026-07-17 02:40:17 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.15754299583335, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
f3ff32fc65b9,wo_quan_ran_xian_shang_525da053,恢復敬拜,我全然獻上,2026-07-17 02:40:01 UTC,2026-07-02T21:28:58+00:00,341.18429258861113,job_469d58c20d64,job_fd8e79af8883,2026-07-17T02:39:59.822825+00:00,2026-07-17 02:39:59 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.18429258861113, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
52fcbc4a4107,ai_mi_zhi_dao_yong_yuan_8bdcd4fe,恢復敬拜,愛祢直到永遠,2026-07-17 02:39:54 UTC,2026-04-28T23:13:19+00:00,1899.4431121713887,,job_f586ef9b5ba3,2026-07-17T02:39:49.762475+00:00,2026-07-17 02:39:49 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 1899.4431121713887, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
031f3f721fb3,shi_jia_de_da_neng_16719c15,恢復敬拜,十架的大能,2026-07-17 02:39:35 UTC,2026-07-02T21:28:40+00:00,341.18213148166666,job_3ef8d7890621,job_718555a806e4,2026-07-17T02:39:32.138814+00:00,2026-07-17 02:39:32 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.18213148166666, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
d296e0efeb01,hui_fu_jing_bai_d11d8c5e,恢復敬拜,恢復敬拜,2026-07-17 02:39:34 UTC,2026-07-02T21:28:39+00:00,341.18220097333335,job_429e7d105926,job_5f68431663da,2026-07-17T02:39:30.031427+00:00,2026-07-17 02:39:30 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 341.18220097333335, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
4814d8d1131e,ai_shi_wo_men_yong_gan_6d1865b8,恢復敬拜,愛使我們勇敢,2026-07-17 02:38:58 UTC,2026-05-03T23:27:33+00:00,1779.1903706816668,,job_c1cf621a7b4f,2026-07-17T02:38:55.585544+00:00,2026-07-17 02:38:55 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 1779.1903706816668, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
